method,split,seed,episode,success,final_error,energy,max_contact_force,contact_violation,transfer_accept,false_accept,false_reject,contract_label,contract_score,contract_worst,onset_error,slip_error,force_slope_error,energy_error,lag_error,target_friction,target_mass,target_actuator_scale,sensor_bias_norm,action_note
conformal_transfer_filter,sensor_bias,4,0,0,0.12813,0.39081,6.16053,0,1,1,0,1,0.38982,1.04680,0.74405,1.04680,0.05820,0.01194,0.08812,0.6000,0.1650,0.9900,0.05200,models=1
conformal_transfer_filter,sensor_bias,4,1,1,0.02658,0.44705,6.52813,0,0,0,1,1,3.41465,14.88095,14.88095,1.50920,0.20924,0.02357,0.45031,0.6000,0.1650,0.9900,0.05200,models=1
conformal_transfer_filter,sensor_bias,4,2,1,0.02278,0.26239,4.29176,0,0,0,1,1,5.11306,23.06548,23.06548,2.03733,0.25049,0.16017,0.05183,0.6000,0.1650,0.9900,0.05200,models=1
conformal_transfer_filter,sensor_bias,4,3,1,0.02211,0.41644,9.52440,0,0,0,1,1,5.44553,23.80952,23.80952,2.50512,0.01661,0.14806,0.74832,0.6000,0.1650,0.9900,0.05200,models=1
conformal_transfer_filter,sensor_bias,4,4,0,0.12053,0.41354,4.28960,0,1,1,0,1,0.93845,3.72024,3.72024,0.62985,0.06470,0.09059,0.18689,0.6000,0.1650,0.9900,0.05200,models=1
conformal_transfer_filter,sensor_bias,4,5,1,0.06744,0.43204,7.96871,0,1,0,0,1,0.57860,2.23214,2.23214,0.51339,0.04955,0.02247,0.07546,0.6000,0.1650,0.9900,0.05200,models=1
conformal_transfer_filter,sensor_bias,4,6,1,0.05086,0.39392,7.31817,0,0,0,1,1,1.55299,5.20833,5.20833,2.04181,0.28022,0.14791,0.08671,0.6000,0.1650,0.9900,0.05200,models=1
conformal_transfer_filter,sensor_bias,4,7,0,0.07682,0.34501,5.16416,0,0,0,0,1,1.72443,6.69643,6.69643,1.63956,0.14121,0.04661,0.09834,0.6000,0.1650,0.9900,0.05200,models=1
conformal_transfer_filter,sensor_bias,4,8,0,0.14265,0.47484,4.55481,0,1,1,0,1,0.70829,2.97619,2.97619,0.35108,0.06547,0.03892,0.10982,0.6000,0.1650,0.9900,0.05200,models=1
conformal_transfer_filter,sensor_bias,4,9,0,0.09264,0.35164,5.83012,0,1,1,0,0,0.20915,0.91484,0.00000,0.91484,0.02843,0.01438,0.08810,0.6000,0.1650,0.9900,0.05200,models=1
conformal_transfer_filter,sensor_bias,4,10,0,0.23337,0.39988,2.65405,0,1,1,0,1,0.58998,1.48810,1.48810,1.05844,0.00832,0.08332,0.31170,0.6000,0.1650,0.9900,0.05200,models=1
conformal_transfer_filter,sensor_bias,4,11,1,0.01245,0.45429,9.72577,0,1,0,0,1,0.62568,2.23214,2.23214,0.11536,0.38657,0.36325,0.03107,0.6000,0.1650,0.9900,0.05200,models=1
conformal_transfer_filter,combined_gap,0,0,0,0.07889,0.52722,12.83092,0,1,1,0,1,0.66952,2.23214,2.23214,0.30111,0.48814,0.24348,0.08272,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,0,1,1,0.04828,0.49434,8.90163,0,1,0,0,1,0.72266,2.23214,2.23214,0.38055,0.57533,0.32761,0.09769,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,0,2,0,0.21863,0.59587,25.27530,0,0,0,0,1,1.34837,2.97619,2.97619,1.55415,1.25753,0.46610,0.48787,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,0,3,1,0.05229,0.46949,8.91344,0,0,0,1,1,4.32307,17.85714,17.85714,2.20131,0.98807,0.07848,0.49034,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,0,4,1,0.03974,0.44918,9.82689,0,1,0,0,1,0.50650,1.81390,0.00000,1.81390,0.37175,0.24131,0.10556,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,0,5,1,0.05354,0.48789,7.71479,0,0,0,1,1,1.28752,4.46429,4.46429,0.83689,0.77806,0.17861,0.17976,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,0,6,0,0.17643,0.54222,7.12071,0,1,1,0,1,0.73700,2.23214,2.23214,0.50382,0.61310,0.21051,0.12543,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,0,7,1,0.05739,0.50775,8.79961,0,1,0,0,1,0.80425,2.23214,2.23214,0.88264,0.55979,0.29003,0.05667,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,0,8,1,0.05129,0.50368,10.37850,0,0,0,1,1,2.59754,10.41667,10.41667,1.37368,0.82892,0.06573,0.30271,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,0,9,0,0.17036,0.49242,7.32289,0,1,1,0,1,0.63948,2.23214,2.23214,0.14171,0.58332,0.21695,0.02329,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,0,10,1,0.05259,0.46005,6.38716,0,0,0,1,1,1.20924,2.97619,2.97619,2.47887,0.27064,0.22611,0.09441,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,0,11,0,0.11610,0.49128,8.65093,0,0,0,0,1,1.80719,6.69643,6.69643,1.04363,0.89459,0.17229,0.22902,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,1,0,0,0.10993,0.53820,7.97350,0,0,0,0,1,7.39222,26.78571,26.78571,3.42293,5.86979,0.16268,0.71996,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,1,1,1,0.05642,0.47242,7.59159,0,0,0,1,1,4.46492,18.60119,18.60119,2.19930,0.97274,0.06067,0.49068,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,1,2,1,0.06208,0.51029,11.87867,0,1,0,0,1,0.95571,2.97619,2.97619,1.06422,0.40608,0.24303,0.08904,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,1,3,0,0.13375,0.51714,8.69219,0,0,0,0,1,3.82923,15.62500,15.62500,2.05937,0.97194,0.01673,0.47310,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,1,4,1,0.06422,0.45157,6.17539,0,0,0,1,1,1.21170,2.97619,2.97619,2.63241,0.20138,0.16261,0.08590,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,1,5,0,0.23666,0.47372,5.33169,0,1,1,0,1,0.79528,2.23214,2.23214,0.64911,0.76161,0.19241,0.14111,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,1,6,0,0.10292,0.47306,8.76374,0,0,0,0,1,2.41547,9.67262,9.67262,1.25710,0.79364,0.07624,0.27777,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,1,7,0,0.10437,0.49277,7.41306,0,0,0,0,1,4.86425,20.08929,20.08929,2.58557,0.95856,0.09446,0.59336,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,1,8,0,0.11776,0.47165,7.10991,0,1,1,0,1,0.69506,2.23214,2.23214,0.31217,0.62305,0.23605,0.07188,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,1,9,0,0.07876,0.51251,6.93372,0,0,0,0,1,4.67810,19.34524,19.34524,2.45871,0.95990,0.07101,0.55565,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,1,10,1,0.06775,0.83248,12.39752,0,0,0,1,1,1.67855,3.16896,2.23214,1.44879,3.16896,1.11584,0.42700,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,1,11,1,0.06828,0.55445,10.02150,0,0,0,1,1,4.17204,17.11310,17.11310,2.14957,1.09507,0.02990,0.47256,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,2,0,1,0.03955,0.63331,11.80015,0,0,0,1,1,1.43772,2.34921,2.23214,1.33104,2.34921,0.89422,0.38198,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,2,1,1,0.02740,0.45584,7.92943,0,1,0,0,1,0.59146,1.64479,0.74405,1.64479,0.30863,0.19653,0.06330,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,2,2,0,0.10287,0.55029,7.42013,0,1,1,0,1,0.49030,1.48810,1.48810,0.14732,0.56802,0.21910,0.02896,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,2,3,1,0.05154,0.60825,7.72630,0,1,0,0,1,0.74652,2.23214,2.23214,0.67920,0.44223,0.27122,0.10780,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,2,4,1,0.04130,0.52943,7.46874,0,1,0,0,1,0.57533,1.44268,0.74405,1.44268,0.38979,0.21956,0.08055,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,2,5,0,0.17609,0.50158,8.99237,0,0,0,0,1,5.16629,21.57738,21.57738,2.53177,1.04877,0.08537,0.58815,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,2,6,0,0.19391,0.48514,5.31708,0,1,1,0,1,0.58335,1.48810,1.48810,0.86305,0.33632,0.15315,0.07613,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,2,7,0,0.21473,0.57025,15.44673,0,1,1,0,1,0.69231,1.45299,0.00000,1.45299,1.09811,0.47123,0.43921,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,2,8,0,0.21969,0.41535,8.02778,0,1,1,0,1,0.53601,1.48810,1.48810,0.55692,0.44952,0.06186,0.12365,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,2,9,1,0.05009,0.45728,7.91525,0,0,0,1,1,4.96927,20.83333,20.83333,2.47026,0.86601,0.12031,0.55645,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,2,10,1,0.04675,0.41926,5.43677,0,0,0,1,1,10.63613,32.73810,32.73810,3.58230,15.77136,0.25393,0.83497,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,2,11,0,0.22136,0.39913,3.34879,0,1,1,0,1,0.66516,2.23214,2.23214,0.35051,0.50518,0.16180,0.07618,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,3,0,1,0.04742,0.54011,10.06671,0,1,0,0,1,1.01144,2.97619,2.97619,1.05990,0.56637,0.34829,0.10645,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,3,1,1,0.04536,0.54303,9.41700,0,1,0,0,1,0.81371,1.75399,1.48810,1.75399,0.43322,0.29281,0.10046,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,3,2,1,0.05785,0.50147,11.78225,0,0,0,1,1,4.30377,17.85714,17.85714,2.13106,1.01780,0.04696,0.46591,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,3,3,1,0.06027,0.51979,9.12925,0,0,0,1,1,5.19351,21.57738,21.57738,2.53041,1.25586,0.03670,0.56723,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,3,4,1,0.05399,0.68825,9.70764,0,0,0,1,1,1.44382,2.97619,2.97619,1.10733,2.02481,0.80599,0.30478,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,3,5,0,0.20273,0.45240,9.96803,0,1,1,0,1,0.76502,2.97619,2.97619,0.43338,0.29960,0.11013,0.00580,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,3,6,1,0.06344,0.45737,6.75947,0,0,0,1,1,2.74867,11.16071,11.16071,1.45564,0.75663,0.04219,0.32819,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,3,7,1,0.06462,0.73823,10.78725,0,0,0,1,1,1.75146,3.31335,2.23214,1.84986,3.31335,0.87213,0.48984,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,3,8,0,0.07555,0.51155,7.15976,0,0,0,0,1,4.31962,17.85714,17.85714,2.20890,1.02619,0.01621,0.48967,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,3,9,0,0.08347,0.45351,5.57362,0,1,1,0,1,0.78376,2.97619,2.97619,0.24309,0.43793,0.18380,0.07779,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,3,10,0,0.13287,0.53302,11.16775,0,1,1,0,1,0.87727,2.97619,2.97619,0.55614,0.50285,0.25505,0.09609,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,3,11,1,0.06207,0.63698,10.46375,0,1,0,0,1,0.49800,1.48810,1.48810,0.02863,0.70629,0.24053,0.02647,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,4,0,0,0.18073,0.50952,9.30419,0,0,0,0,1,1.54010,5.20833,5.20833,1.16350,0.91907,0.15421,0.25537,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,4,1,1,0.07400,0.47694,10.09403,0,1,0,0,1,0.96310,2.97619,2.97619,1.26765,0.32185,0.15648,0.09333,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,4,2,0,0.10534,0.46138,8.24313,0,0,0,0,1,1.98413,7.44048,7.44048,1.19356,0.89023,0.13004,0.26632,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,4,3,1,0.05325,0.45580,7.85519,0,0,0,1,1,5.14024,21.57738,21.57738,2.50160,0.94341,0.10392,0.57489,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,4,4,1,0.03401,0.48427,11.17952,0,1,0,0,1,1.09374,2.97619,2.97619,1.43537,0.59400,0.36411,0.09901,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,4,5,1,0.05273,0.46933,7.95496,0,0,0,1,1,3.94405,16.36905,16.36905,1.97333,0.90792,0.04107,0.42888,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,4,6,1,0.06060,0.68781,17.19112,0,0,0,1,1,1.85648,3.62842,1.48810,2.58525,3.62842,0.70595,0.87470,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,4,7,1,0.03633,0.65008,13.34177,0,0,0,1,1,1.51666,2.97619,2.97619,1.27374,2.09893,0.85692,0.37752,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,4,8,1,0.03922,0.45130,7.01555,0,1,0,0,1,1.07076,2.97619,2.97619,1.57108,0.43755,0.26350,0.10550,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,4,9,1,0.06961,0.54738,10.36402,0,0,0,1,1,5.80025,23.80952,23.80952,2.97260,1.42333,0.11906,0.67675,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,4,10,0,0.08346,0.51003,6.84329,0,0,0,0,1,4.99718,20.83333,20.83333,2.46263,1.03432,0.09543,0.56020,1.1800,0.2400,0.8200,0.04500,models=1
conformal_transfer_filter,combined_gap,4,11,0,0.10750,0.56313,10.27975,0,0,0,0,1,2.07058,8.18452,8.18452,0.98986,0.84010,0.13010,0.20833,1.1800,0.2400,0.8200,0.04500,models=1
mechanism_contract_mpc,nominal_target,0,0,1,0.01209,0.37423,5.65046,0,0,0,1,1,1.05346,4.46429,4.46429,0.57187,0.01632,0.06005,0.15480,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,0,1,1,0.05494,0.39924,8.02942,0,1,0,0,0,0.17124,0.74405,0.74405,0.03803,0.03727,0.02505,0.01179,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,0,2,1,0.01983,0.45535,4.90383,0,0,0,1,1,0.88539,3.72024,3.72024,0.48955,0.07371,0.00556,0.13788,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,0,3,1,0.01922,0.36729,4.96478,0,1,0,0,0,0.21734,0.74405,0.74405,0.15517,0.07136,0.07081,0.04529,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,0,4,1,0.03572,0.53777,9.04996,0,1,0,0,0,0.25340,0.74405,0.74405,0.35501,0.04182,0.02555,0.10056,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,0,5,1,0.05091,0.35494,7.17709,0,1,0,0,0,0.20924,0.74405,0.74405,0.16217,0.04798,0.04170,0.05032,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,0,6,1,0.01002,0.41777,8.20289,0,0,0,1,1,0.35868,1.48810,1.48810,0.20550,0.01389,0.02544,0.06045,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,0,7,1,0.04073,0.38035,9.43611,0,0,0,1,1,0.49860,2.23214,2.23214,0.17797,0.01366,0.01413,0.05507,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,0,8,1,0.00611,0.43472,7.54191,0,1,0,0,0,0.04177,0.11895,0.00000,0.11895,0.01656,0.04037,0.03297,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,0,9,1,0.05212,0.37847,5.17911,0,1,0,0,0,0.07825,0.16890,0.00000,0.16890,0.10479,0.06688,0.05070,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,0,10,1,0.05096,0.42018,7.18712,0,1,0,0,0,0.02355,0.05057,0.00000,0.02880,0.05057,0.02909,0.00929,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,0,11,1,0.01628,0.39989,8.16770,0,0,0,1,1,0.86576,3.72024,3.72024,0.44350,0.00121,0.03095,0.13292,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,1,0,1,0.05837,0.40439,7.48334,0,1,0,0,0,0.18152,0.74405,0.74405,0.07000,0.03537,0.03618,0.02201,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,1,1,1,0.05181,0.39949,5.89509,0,0,0,1,1,0.32808,1.48810,1.48810,0.03546,0.07872,0.02213,0.01601,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,1,2,1,0.03852,0.40913,8.08493,0,0,0,1,1,0.64178,2.97619,2.97619,0.15386,0.02439,0.00816,0.04629,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,1,3,1,0.03404,0.51075,11.98785,0,1,0,0,0,0.16925,0.74405,0.74405,0.05758,0.00693,0.02370,0.01399,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,1,4,1,0.03717,0.34744,8.10236,0,0,0,1,1,0.32586,1.48810,1.48810,0.02466,0.04712,0.05920,0.01025,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,1,5,1,0.01515,0.42388,8.26877,0,0,0,1,1,0.36779,1.48810,1.48810,0.19098,0.05654,0.04613,0.05724,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,1,6,1,0.01482,0.46403,6.11548,0,0,0,1,1,0.31802,1.48810,1.48810,0.02150,0.06101,0.01464,0.00484,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,1,7,1,0.03051,0.46839,7.76602,0,0,0,1,1,0.56056,2.23214,2.23214,0.33955,0.05697,0.07580,0.09834,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,1,8,1,0.05941,0.51669,15.22413,0,1,0,0,0,0.20891,0.74405,0.74405,0.20454,0.03106,0.00413,0.06078,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,1,9,1,0.01517,0.36892,6.89009,0,0,0,1,1,0.92633,3.72024,3.72024,0.66513,0.00270,0.04538,0.19820,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,1,10,1,0.05022,0.38718,5.97790,0,1,0,0,0,0.18723,0.74405,0.74405,0.09832,0.03286,0.03151,0.02941,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,1,11,1,0.04335,0.37345,5.36874,0,1,0,0,0,0.16560,0.74405,0.74405,0.02599,0.01746,0.02969,0.01083,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,2,0,1,0.01388,0.39236,6.78284,0,0,0,1,1,0.68599,2.97619,2.97619,0.30081,0.04917,0.02593,0.07785,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,2,1,1,0.01013,0.43953,8.45064,0,0,0,1,1,0.74384,2.97619,2.97619,0.48354,0.10256,0.03025,0.12667,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,2,2,1,0.02668,0.51418,8.94046,0,1,0,0,0,0.20665,0.74405,0.74405,0.10147,0.07702,0.08146,0.02926,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,2,3,1,0.04575,0.39005,5.94912,0,0,0,1,1,0.49401,2.23214,2.23214,0.14206,0.04944,0.03731,0.00910,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,2,4,1,0.04657,0.34780,8.04605,0,1,0,0,0,0.16273,0.74405,0.74405,0.04655,0.00327,0.00602,0.01378,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,2,5,1,0.02203,0.49354,10.27502,0,0,0,1,1,0.55944,2.23214,2.23214,0.35678,0.07636,0.02557,0.10636,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,2,6,1,0.04369,0.41662,10.52823,0,0,0,1,1,0.51340,2.23214,2.23214,0.23543,0.04311,0.02039,0.03594,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,2,7,1,0.04327,0.37536,7.49953,0,0,0,1,1,0.37349,1.48810,1.48810,0.20599,0.07201,0.03978,0.06158,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,2,8,1,0.01447,0.36761,5.72435,0,0,0,1,1,0.55260,2.23214,2.23214,0.26790,0.09444,0.09173,0.07678,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,2,9,1,0.04602,0.43359,9.32156,0,0,0,1,1,0.73016,2.97619,2.97619,0.50017,0.05379,0.01337,0.10729,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,2,10,1,0.05215,0.41159,6.67195,0,0,0,1,1,0.52100,2.23214,2.23214,0.20099,0.06596,0.04424,0.06165,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,2,11,1,0.01816,0.38308,4.08800,0,0,0,1,1,0.86629,3.72024,3.72024,0.45545,0.00958,0.00983,0.13634,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,3,0,1,0.01341,0.44641,8.04250,0,0,0,1,1,0.33548,1.48810,1.48810,0.11572,0.03072,0.00914,0.03372,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,3,1,1,0.00626,0.45529,8.61569,0,1,0,0,0,0.01991,0.05931,0.00000,0.05931,0.00621,0.01785,0.01617,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,3,2,1,0.00551,0.42593,7.47223,0,0,0,1,1,0.75012,2.97619,2.97619,0.46376,0.07660,0.09747,0.13659,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,3,3,1,0.02561,0.47669,7.53369,0,0,0,1,1,0.46787,2.23214,2.23214,0.05319,0.03816,0.00156,0.01429,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,3,4,1,0.05521,0.43729,8.37917,0,1,0,0,0,0.16481,0.74405,0.74405,0.02502,0.01576,0.02860,0.01060,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,3,5,1,0.00546,0.43193,7.70696,0,0,0,1,1,0.52525,2.23214,2.23214,0.28124,0.01322,0.01578,0.08386,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,3,6,1,0.00785,0.36290,7.58098,0,1,0,0,0,0.18069,0.74405,0.74405,0.03929,0.06655,0.04195,0.01161,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,3,7,1,0.03544,0.35417,7.04058,0,0,0,1,1,0.35348,1.48810,1.48810,0.16227,0.05188,0.01725,0.04792,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,3,8,1,0.00916,0.37167,3.99993,0,0,0,1,1,0.85327,3.72024,3.72024,0.37877,0.02447,0.03042,0.11244,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,3,9,1,0.05427,0.42901,7.90407,0,0,0,1,1,0.72489,2.97619,2.97619,0.50056,0.02044,0.02829,0.09896,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,3,10,1,0.01897,0.39282,7.51595,0,0,0,1,1,0.67695,2.97619,2.97619,0.28727,0.00722,0.02815,0.08592,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,3,11,1,0.04191,0.47375,7.41838,0,0,0,1,1,1.20124,5.20833,5.20833,0.56355,0.06153,0.00541,0.16737,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,4,0,1,0.05548,0.43295,8.09905,0,0,0,1,1,0.50926,2.23214,2.23214,0.20665,0.02080,0.02393,0.06276,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,4,1,1,0.05539,0.38062,3.64003,0,0,0,1,1,0.42836,1.48810,1.48810,0.40839,0.11614,0.05396,0.07524,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,4,2,1,0.01402,0.45199,6.47351,0,0,0,1,1,0.34861,1.48810,1.48810,0.10655,0.05795,0.05497,0.03548,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,4,3,1,0.04925,0.40590,7.53997,0,0,0,1,1,0.37759,1.48810,1.48810,0.29395,0.01260,0.01811,0.07521,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,4,4,1,0.01843,0.40620,7.43329,0,0,0,1,1,0.61906,2.23214,2.23214,0.48737,0.11311,0.12195,0.14075,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,4,5,1,0.04462,0.48321,6.00436,0,1,0,0,0,0.09533,0.27781,0.00000,0.27781,0.06187,0.07958,0.05737,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,4,6,1,0.04309,0.36188,6.60708,0,0,0,1,1,0.60676,2.23214,2.23214,0.58605,0.08704,0.05424,0.07430,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,4,7,1,0.00660,0.46208,7.65886,0,0,0,1,1,1.01916,4.46429,4.46429,0.43567,0.06162,0.01233,0.12187,0.5800,0.1650,0.9900,0.00000,models=1
mechanism_contract_mpc,nominal_target,4,8,1,0.00979,0.42968,8.19336,0,0,0,1,1,0.34317,1.48810,1.48810,0.13488,0.03542,0.01691,0.04055,0.5800,0.1650,0.9900,0.00000,models=1
